seed,pair,source_train_k,target_train_k,layer_id,rank_in_target_logits,count,share,step_source,step_target
1,5-6,5,6,5,29,0,0.0,1500,1500
1,5-6,5,6,5,30,0,0.0,1500,1500
1,5-6,5,6,5,31,0,0.0,1500,1500
1,5-6,5,6,5,32,0,0.0,1500,1500
1,5-6,5,6,6,1,18033,0.5590587797619048,1500,1500
1,5-6,5,6,6,2,5215,0.1616753472222222,1500,1500
1,5-6,5,6,6,3,2672,0.08283730158730158,1500,1500
1,5-6,5,6,6,4,1609,0.049882192460317464,1500,1500
1,5-6,5,6,6,5,1017,0.031529017857142856,1500,1500
1,5-6,5,6,6,6,823,0.025514632936507936,1500,1500
1,5-6,5,6,6,7,571,0.017702132936507936,1500,1500
1,5-6,5,6,6,8,347,0.010757688492063492,1500,1500
1,5-6,5,6,6,9,283,0.008773561507936508,1500,1500
1,5-6,5,6,6,10,260,0.008060515873015874,1500,1500
1,5-6,5,6,6,11,218,0.00675843253968254,1500,1500
1,5-6,5,6,6,12,151,0.004681299603174603,1500,1500
1,5-6,5,6,6,13,154,0.004774305555555556,1500,1500
1,5-6,5,6,6,14,166,0.005146329365079365,1500,1500
1,5-6,5,6,6,15,125,0.003875248015873016,1500,1500
1,5-6,5,6,6,16,68,0.0021081349206349205,1500,1500
1,5-6,5,6,6,17,92,0.0028521825396825395,1500,1500
1,5-6,5,6,6,18,66,0.0020461309523809525,1500,1500
1,5-6,5,6,6,19,92,0.0028521825396825395,1500,1500
1,5-6,5,6,6,20,22,0.0006820436507936508,1500,1500
1,5-6,5,6,6,21,31,0.0009610615079365079,1500,1500
1,5-6,5,6,6,22,32,0.000992063492063492,1500,1500
1,5-6,5,6,6,23,33,0.0010230654761904762,1500,1500
1,5-6,5,6,6,24,43,0.0013330853174603175,1500,1500
1,5-6,5,6,6,25,20,0.0006200396825396825,1500,1500
1,5-6,5,6,6,26,32,0.000992063492063492,1500,1500
1,5-6,5,6,6,27,22,0.0006820436507936508,1500,1500
1,5-6,5,6,6,28,27,0.0008370535714285714,1500,1500
1,5-6,5,6,6,29,1,3.1001984126984125e-05,1500,1500
1,5-6,5,6,6,30,10,0.00031001984126984125,1500,1500
1,5-6,5,6,6,31,21,0.0006510416666666666,1500,1500
1,5-6,5,6,6,32,0,0.0,1500,1500
1,5-6,5,6,7,1,20887,0.6475384424603174,1500,1500
1,5-6,5,6,7,2,5405,0.16756572420634921,1500,1500
1,5-6,5,6,7,3,2112,0.06547619047619048,1500,1500
1,5-6,5,6,7,4,1014,0.031436011904761904,1500,1500
1,5-6,5,6,7,5,746,0.02312748015873016,1500,1500
1,5-6,5,6,7,6,474,0.014694940476190476,1500,1500
1,5-6,5,6,7,7,370,0.011470734126984126,1500,1500
1,5-6,5,6,7,8,204,0.006324404761904762,1500,1500
1,5-6,5,6,7,9,155,0.00480530753968254,1500,1500
1,5-6,5,6,7,10,185,0.005735367063492063,1500,1500
1,5-6,5,6,7,11,121,0.0037512400793650795,1500,1500
1,5-6,5,6,7,12,134,0.004154265873015873,1500,1500
1,5-6,5,6,7,13,82,0.0025421626984126985,1500,1500
1,5-6,5,6,7,14,64,0.001984126984126984,1500,1500
1,5-6,5,6,7,15,72,0.002232142857142857,1500,1500
1,5-6,5,6,7,16,50,0.0015500992063492063,1500,1500
1,5-6,5,6,7,17,23,0.0007130456349206349,1500,1500
1,5-6,5,6,7,18,27,0.0008370535714285714,1500,1500
1,5-6,5,6,7,19,18,0.0005580357142857143,1500,1500
1,5-6,5,6,7,20,13,0.00040302579365079363,1500,1500
1,5-6,5,6,7,21,33,0.0010230654761904762,1500,1500
1,5-6,5,6,7,22,10,0.00031001984126984125,1500,1500
1,5-6,5,6,7,23,11,0.0003410218253968254,1500,1500
1,5-6,5,6,7,24,9,0.00027901785714285713,1500,1500
1,5-6,5,6,7,25,9,0.00027901785714285713,1500,1500
1,5-6,5,6,7,26,6,0.00018601190476190475,1500,1500
1,5-6,5,6,7,27,7,0.00021701388888888888,1500,1500
1,5-6,5,6,7,28,15,0.0004650297619047619,1500,1500
1,5-6,5,6,7,29,0,0.0,1500,1500
1,5-6,5,6,7,30,0,0.0,1500,1500
1,5-6,5,6,7,31,0,0.0,1500,1500
1,5-6,5,6,7,32,0,0.0,1500,1500
1,5-7,5,7,0,1,23439,0.7266555059523809,1500,1500
1,5-7,5,7,0,2,5637,0.17475818452380953,1500,1500
1,5-7,5,7,0,3,1800,0.05580357142857143,1500,1500
1,5-7,5,7,0,4,844,0.026165674603174604,1500,1500
1,5-7,5,7,0,5,303,0.00939360119047619,1500,1500
1,5-7,5,7,0,6,160,0.00496031746031746,1500,1500
1,5-7,5,7,0,7,21,0.0006510416666666666,1500,1500
1,5-7,5,7,0,8,25,0.0007750496031746031,1500,1500
1,5-7,5,7,0,9,13,0.00040302579365079363,1500,1500
1,5-7,5,7,0,10,11,0.0003410218253968254,1500,1500
1,5-7,5,7,0,11,3,9.300595238095238e-05,1500,1500
1,5-7,5,7,0,12,0,0.0,1500,1500
1,5-7,5,7,0,13,0,0.0,1500,1500
1,5-7,5,7,0,14,0,0.0,1500,1500
1,5-7,5,7,0,15,0,0.0,1500,1500
1,5-7,5,7,0,16,0,0.0,1500,1500
1,5-7,5,7,0,17,0,0.0,1500,1500
1,5-7,5,7,0,18,0,0.0,1500,1500
1,5-7,5,7,0,19,0,0.0,1500,1500
1,5-7,5,7,0,20,0,0.0,1500,1500
1,5-7,5,7,0,21,0,0.0,1500,1500
1,5-7,5,7,0,22,0,0.0,1500,1500
1,5-7,5,7,0,23,0,0.0,1500,1500
1,5-7,5,7,0,24,0,0.0,1500,1500
1,5-7,5,7,0,25,0,0.0,1500,1500
1,5-7,5,7,0,26,0,0.0,1500,1500
1,5-7,5,7,0,27,0,0.0,1500,1500
1,5-7,5,7,0,28,0,0.0,1500,1500
1,5-7,5,7,0,29,0,0.0,1500,1500
1,5-7,5,7,0,30,0,0.0,1500,1500
1,5-7,5,7,0,31,0,0.0,1500,1500
1,5-7,5,7,0,32,0,0.0,1500,1500
1,5-7,5,7,1,1,21626,0.6704489087301587,1500,1500
1,5-7,5,7,1,2,5737,0.17785838293650794,1500,1500
1,5-7,5,7,1,3,2408,0.07465277777777778,1500,1500
1,5-7,5,7,1,4,1065,0.033017113095238096,1500,1500
1,5-7,5,7,1,5,537,0.016648065476190476,1500,1500
1,5-7,5,7,1,6,276,0.00855654761904762,1500,1500
1,5-7,5,7,1,7,153,0.004743303571428571,1500,1500
1,5-7,5,7,1,8,109,0.00337921626984127,1500,1500
1,5-7,5,7,1,9,84,0.0026041666666666665,1500,1500
1,5-7,5,7,1,10,61,0.0018911210317460317,1500,1500
1,5-7,5,7,1,11,13,0.00040302579365079363,1500,1500
1,5-7,5,7,1,12,30,0.0009300595238095238,1500,1500
1,5-7,5,7,1,13,26,0.0008060515873015873,1500,1500
1,5-7,5,7,1,14,50,0.0015500992063492063,1500,1500
1,5-7,5,7,1,15,9,0.00027901785714285713,1500,1500
1,5-7,5,7,1,16,5,0.00015500992063492063,1500,1500
1,5-7,5,7,1,17,21,0.0006510416666666666,1500,1500
1,5-7,5,7,1,18,21,0.0006510416666666666,1500,1500
1,5-7,5,7,1,19,3,9.300595238095238e-05,1500,1500
1,5-7,5,7,1,20,10,0.00031001984126984125,1500,1500
1,5-7,5,7,1,21,5,0.00015500992063492063,1500,1500
1,5-7,5,7,1,22,4,0.0001240079365079365,1500,1500
1,5-7,5,7,1,23,3,9.300595238095238e-05,1500,1500
1,5-7,5,7,1,24,0,0.0,1500,1500
1,5-7,5,7,1,25,0,0.0,1500,1500
1,5-7,5,7,1,26,0,0.0,1500,1500
1,5-7,5,7,1,27,0,0.0,1500,1500
1,5-7,5,7,1,28,0,0.0,1500,1500
1,5-7,5,7,1,29,0,0.0,1500,1500
1,5-7,5,7,1,30,0,0.0,1500,1500
1,5-7,5,7,1,31,0,0.0,1500,1500
1,5-7,5,7,1,32,0,0.0,1500,1500
1,5-7,5,7,2,1,19089,0.591796875,1500,1500
1,5-7,5,7,2,2,6317,0.19583953373015872,1500,1500
1,5-7,5,7,2,3,2940,0.09114583333333333,1500,1500
1,5-7,5,7,2,4,1332,0.041294642857142856,1500,1500
1,5-7,5,7,2,5,915,0.028366815476190476,1500,1500
1,5-7,5,7,2,6,512,0.015873015873015872,1500,1500
1,5-7,5,7,2,7,323,0.010013640873015874,1500,1500
1,5-7,5,7,2,8,282,0.008742559523809524,1500,1500
1,5-7,5,7,2,9,172,0.00533234126984127,1500,1500
1,5-7,5,7,2,10,90,0.0027901785714285715,1500,1500
1,5-7,5,7,2,11,111,0.003441220238095238,1500,1500
1,5-7,5,7,2,12,71,0.002201140873015873,1500,1500
1,5-7,5,7,2,13,29,0.0008990575396825396,1500,1500
1,5-7,5,7,2,14,9,0.00027901785714285713,1500,1500
1,5-7,5,7,2,15,11,0.0003410218253968254,1500,1500
1,5-7,5,7,2,16,23,0.0007130456349206349,1500,1500
1,5-7,5,7,2,17,17,0.0005270337301587301,1500,1500
1,5-7,5,7,2,18,0,0.0,1500,1500
1,5-7,5,7,2,19,13,0.00040302579365079363,1500,1500
1,5-7,5,7,2,20,0,0.0,1500,1500
1,5-7,5,7,2,21,0,0.0,1500,1500
1,5-7,5,7,2,22,0,0.0,1500,1500
1,5-7,5,7,2,23,0,0.0,1500,1500
1,5-7,5,7,2,24,0,0.0,1500,1500
1,5-7,5,7,2,25,0,0.0,1500,1500
1,5-7,5,7,2,26,0,0.0,1500,1500
1,5-7,5,7,2,27,0,0.0,1500,1500
1,5-7,5,7,2,28,0,0.0,1500,1500
1,5-7,5,7,2,29,0,0.0,1500,1500
1,5-7,5,7,2,30,0,0.0,1500,1500
1,5-7,5,7,2,31,0,0.0,1500,1500
1,5-7,5,7,2,32,0,0.0,1500,1500
1,5-7,5,7,3,1,17521,0.5431857638888888,1500,1500
1,5-7,5,7,3,2,5853,0.18145461309523808,1500,1500
1,5-7,5,7,3,3,3264,0.10119047619047619,1500,1500
1,5-7,5,7,3,4,1817,0.05633060515873016,1500,1500
1,5-7,5,7,3,5,1066,0.03304811507936508,1500,1500
1,5-7,5,7,3,6,832,0.025793650793650792,1500,1500
1,5-7,5,7,3,7,520,0.016121031746031748,1500,1500
1,5-7,5,7,3,8,388,0.012028769841269842,1500,1500
1,5-7,5,7,3,9,236,0.007316468253968254,1500,1500
1,5-7,5,7,3,10,172,0.00533234126984127,1500,1500
1,5-7,5,7,3,11,187,0.005797371031746032,1500,1500
1,5-7,5,7,3,12,132,0.004092261904761905,1500,1500
1,5-7,5,7,3,13,83,0.0025731646825396825,1500,1500
1,5-7,5,7,3,14,58,0.0017981150793650793,1500,1500
1,5-7,5,7,3,15,38,0.0011780753968253968,1500,1500
1,5-7,5,7,3,16,49,0.0015190972222222222,1500,1500
1,5-7,5,7,3,17,8,0.000248015873015873,1500,1500
1,5-7,5,7,3,18,19,0.0005890376984126984,1500,1500
1,5-7,5,7,3,19,3,9.300595238095238e-05,1500,1500
1,5-7,5,7,3,20,1,3.1001984126984125e-05,1500,1500
1,5-7,5,7,3,21,0,0.0,1500,1500
1,5-7,5,7,3,22,4,0.0001240079365079365,1500,1500
1,5-7,5,7,3,23,0,0.0,1500,1500
1,5-7,5,7,3,24,4,0.0001240079365079365,1500,1500
1,5-7,5,7,3,25,1,3.1001984126984125e-05,1500,1500
1,5-7,5,7,3,26,0,0.0,1500,1500
1,5-7,5,7,3,27,0,0.0,1500,1500
1,5-7,5,7,3,28,0,0.0,1500,1500
1,5-7,5,7,3,29,0,0.0,1500,1500
1,5-7,5,7,3,30,0,0.0,1500,1500
1,5-7,5,7,3,31,0,0.0,1500,1500
1,5-7,5,7,3,32,0,0.0,1500,1500
1,5-7,5,7,4,1,15649,0.4851500496031746,1500,1500
1,5-7,5,7,4,2,6316,0.19580853174603174,1500,1500
1,5-7,5,7,4,3,3050,0.09455605158730158,1500,1500
1,5-7,5,7,4,4,2003,0.06209697420634921,1500,1500
1,5-7,5,7,4,5,1347,0.041759672619047616,1500,1500
1,5-7,5,7,4,6,1000,0.031001984126984128,1500,1500
1,5-7,5,7,4,7,759,0.023530505952380952,1500,1500
1,5-7,5,7,4,8,463,0.01435391865079365,1500,1500
1,5-7,5,7,4,9,298,0.00923859126984127,1500,1500
1,5-7,5,7,4,10,210,0.006510416666666667,1500,1500
1,5-7,5,7,4,11,210,0.006510416666666667,1500,1500
1,5-7,5,7,4,12,218,0.00675843253968254,1500,1500
1,5-7,5,7,4,13,124,0.0038442460317460315,1500,1500
1,5-7,5,7,4,14,159,0.004929315476190476,1500,1500
1,5-7,5,7,4,15,73,0.0022631448412698415,1500,1500
1,5-7,5,7,4,16,67,0.0020771329365079365,1500,1500
1,5-7,5,7,4,17,48,0.001488095238095238,1500,1500
1,5-7,5,7,4,18,43,0.0013330853174603175,1500,1500
1,5-7,5,7,4,19,46,0.0014260912698412698,1500,1500
1,5-7,5,7,4,20,34,0.0010540674603174603,1500,1500
1,5-7,5,7,4,21,10,0.00031001984126984125,1500,1500
1,5-7,5,7,4,22,23,0.0007130456349206349,1500,1500
1,5-7,5,7,4,23,11,0.0003410218253968254,1500,1500
1,5-7,5,7,4,24,22,0.0006820436507936508,1500,1500
1,5-7,5,7,4,25,13,0.00040302579365079363,1500,1500
1,5-7,5,7,4,26,33,0.0010230654761904762,1500,1500
1,5-7,5,7,4,27,15,0.0004650297619047619,1500,1500
1,5-7,5,7,4,28,0,0.0,1500,1500
1,5-7,5,7,4,29,12,0.0003720238095238095,1500,1500
1,5-7,5,7,4,30,0,0.0,1500,1500
1,5-7,5,7,4,31,0,0.0,1500,1500
1,5-7,5,7,4,32,0,0.0,1500,1500
1,5-7,5,7,5,1,16116,0.49962797619047616,1500,1500
1,5-7,5,7,5,2,5467,0.1694878472222222,1500,1500
1,5-7,5,7,5,3,3221,0.09985739087301587,1500,1500
1,5-7,5,7,5,4,1862,0.05772569444444445,1500,1500
1,5-7,5,7,5,5,1320,0.04092261904761905,1500,1500
1,5-7,5,7,5,6,902,0.027963789682539684,1500,1500
1,5-7,5,7,5,7,684,0.021205357142857144,1500,1500
1,5-7,5,7,5,8,652,0.020213293650793652,1500,1500
1,5-7,5,7,5,9,408,0.012648809523809524,1500,1500
1,5-7,5,7,5,10,278,0.008618551587301588,1500,1500
1,5-7,5,7,5,11,244,0.007564484126984127,1500,1500
1,5-7,5,7,5,12,206,0.00638640873015873,1500,1500
1,5-7,5,7,5,13,233,0.007223462301587302,1500,1500
1,5-7,5,7,5,14,173,0.005363343253968254,1500,1500
1,5-7,5,7,5,15,66,0.0020461309523809525,1500,1500
1,5-7,5,7,5,16,71,0.002201140873015873,1500,1500
1,5-7,5,7,5,17,65,0.0020151289682539685,1500,1500
