seed,pair,layer_id,component,metric_name,value,num_records
0,1-5,3,router_on_hidden_b,top1_agreement,0.5585937670298985,5376
0,1-5,3,total,nestedness,0.5345982355730874,5376
0,1-5,3,total,spearman,0.5096527210303715,5376
0,1-5,3,total,top1_agreement,0.19921875638621195,5376
0,1-5,4,representation_with_router_a,nestedness,0.21875000638621195,5376
0,1-5,4,representation_with_router_a,spearman,0.5523408906800407,5376
0,1-5,4,representation_with_router_a,top1_agreement,0.21875000638621195,5376
0,1-5,4,representation_with_router_b,nestedness,0.4901786063398634,5376
0,1-5,4,representation_with_router_b,spearman,0.602641224861145,5376
0,1-5,4,representation_with_router_b,top1_agreement,0.31101191469601225,5376
0,1-5,4,router_on_hidden_a,nestedness,0.8262649008205959,5376
0,1-5,4,router_on_hidden_a,spearman,0.7752376369067601,5376
0,1-5,4,router_on_hidden_a,top1_agreement,0.37444197280066355,5376
0,1-5,4,router_on_hidden_b,nestedness,0.9287574631827218,5376
0,1-5,4,router_on_hidden_b,spearman,0.8381582839148385,5376
0,1-5,4,router_on_hidden_b,top1_agreement,0.5665922931262425,5376
0,1-5,4,total,nestedness,0.47935268708637785,5376
0,1-5,4,total,spearman,0.4428490698337555,5376
0,1-5,4,total,top1_agreement,0.1579241156578064,5376
0,1-5,5,representation_with_router_a,nestedness,0.21651786140033177,5376
0,1-5,5,representation_with_router_a,spearman,0.5232042670249939,5376
0,1-5,5,representation_with_router_a,top1_agreement,0.21651786140033177,5376
0,1-5,5,representation_with_router_b,nestedness,0.4864211508205959,5376
0,1-5,5,representation_with_router_b,spearman,0.5863233208656311,5376
0,1-5,5,representation_with_router_b,top1_agreement,0.34021578090531485,5376
0,1-5,5,router_on_hidden_a,nestedness,0.8130580527441842,5376
0,1-5,5,router_on_hidden_a,spearman,0.7522183912140983,5376
0,1-5,5,router_on_hidden_a,top1_agreement,0.34281995041029795,5376
0,1-5,5,router_on_hidden_b,nestedness,0.9263393027441842,5376
0,1-5,5,router_on_hidden_b,spearman,0.8156731298991612,5376
0,1-5,5,router_on_hidden_b,top1_agreement,0.5872396145548139,5376
0,1-5,5,total,nestedness,0.4828869104385376,5376
0,1-5,5,total,spearman,0.41845438310078215,5376
0,1-5,5,total,top1_agreement,0.16759673186710902,5376
0,1-5,6,representation_with_router_a,nestedness,0.1746651828289032,5376
0,1-5,6,representation_with_router_a,spearman,0.47960928082466125,5376
0,1-5,6,representation_with_router_a,top1_agreement,0.1746651828289032,5376
0,1-5,6,representation_with_router_b,nestedness,0.49107146688870024,5376
0,1-5,6,representation_with_router_b,spearman,0.5800114018576485,5376
0,1-5,6,representation_with_router_b,top1_agreement,0.3772321471146175,5376
0,1-5,6,router_on_hidden_a,nestedness,0.7745535884584699,5376
0,1-5,6,router_on_hidden_a,spearman,0.7540013108934674,5376
0,1-5,6,router_on_hidden_a,top1_agreement,0.34356399519102915,5376
0,1-5,6,router_on_hidden_b,nestedness,0.9540550708770752,5376
0,1-5,6,router_on_hidden_b,spearman,0.8455272742680141,5376
0,1-5,6,router_on_hidden_b,top1_agreement,0.6815476332392011,5376
0,1-5,6,total,nestedness,0.45870536140033175,5376
0,1-5,6,total,spearman,0.4071394417967115,5376
0,1-5,6,total,top1_agreement,0.14378720734800612,5376
0,1-5,7,representation_with_router_a,nestedness,0.21223958900996617,5376
0,1-5,7,representation_with_router_a,spearman,0.5221115052700043,5376
0,1-5,7,representation_with_router_a,top1_agreement,0.21223958900996617,5376
0,1-5,7,representation_with_router_b,nestedness,0.5248140181813922,5376
0,1-5,7,representation_with_router_b,spearman,0.6270235010555812,5376
0,1-5,7,representation_with_router_b,top1_agreement,0.4985119232109615,5376
0,1-5,7,router_on_hidden_a,nestedness,0.8223586508205959,5376
0,1-5,7,router_on_hidden_a,spearman,0.7693760735648019,5376
0,1-5,7,router_on_hidden_a,top1_agreement,0.390811026096344,5376
0,1-5,7,router_on_hidden_b,nestedness,0.9421503288405282,5376
0,1-5,7,router_on_hidden_b,spearman,0.8468879801886422,5376
0,1-5,7,router_on_hidden_b,top1_agreement,0.6703869274684361,5376
0,1-5,7,total,nestedness,0.5107887046677726,5376
0,1-5,7,total,spearman,0.4425363072327205,5376
0,1-5,7,total,top1_agreement,0.21279762046677725,5376
0,1-6,0,representation_with_router_a,nestedness,0.7950149093355451,5376
0,1-6,0,representation_with_router_a,spearman,0.9695831196648734,5376
0,1-6,0,representation_with_router_a,top1_agreement,0.7950149093355451,5376
0,1-6,0,representation_with_router_b,nestedness,0.8759300623621259,5376
0,1-6,0,representation_with_router_b,spearman,0.9670834456171308,5376
0,1-6,0,representation_with_router_b,top1_agreement,0.8125000255448478,5376
0,1-6,0,router_on_hidden_a,nestedness,0.9231771060398647,5376
0,1-6,0,router_on_hidden_a,spearman,0.8491619059017727,5376
0,1-6,0,router_on_hidden_a,top1_agreement,0.45647322280066355,5376
0,1-6,0,router_on_hidden_b,nestedness,0.9228050793920245,5376
0,1-6,0,router_on_hidden_b,spearman,0.8415197815213885,5376
0,1-6,0,router_on_hidden_b,top1_agreement,0.47358632513454985,5376
0,1-6,0,total,nestedness,0.9053199631827218,5376
0,1-6,0,total,spearman,0.8252950225557599,5376
0,1-6,0,total,top1_agreement,0.42857143708637785,5376
0,1-6,1,representation_with_router_a,nestedness,0.45982144134385244,5376
0,1-6,1,representation_with_router_a,spearman,0.8187738146100726,5376
0,1-6,1,representation_with_router_a,top1_agreement,0.45982144134385244,5376
0,1-6,1,representation_with_router_b,nestedness,0.6888640948704311,5376
0,1-6,1,representation_with_router_b,spearman,0.8311153905732291,5376
0,1-6,1,representation_with_router_b,top1_agreement,0.501674119915281,5376
0,1-6,1,router_on_hidden_a,nestedness,0.9281994189534869,5376
0,1-6,1,router_on_hidden_a,spearman,0.8622036576271057,5376
0,1-6,1,router_on_hidden_a,top1_agreement,0.46521579367773874,5376
0,1-6,1,router_on_hidden_b,nestedness,0.9471726417541504,5376
0,1-6,1,router_on_hidden_b,spearman,0.8721872653279986,5376
0,1-6,1,router_on_hidden_b,top1_agreement,0.49386161140033175,5376
0,1-6,1,total,nestedness,0.8002232228006635,5376
0,1-6,1,total,spearman,0.7280839596475873,5376
0,1-6,1,total,top1_agreement,0.3178943523338863,5376
0,1-6,2,representation_with_router_a,nestedness,0.33035715562956675,5376
0,1-6,2,representation_with_router_a,spearman,0.7279122727257865,5376
0,1-6,2,representation_with_router_a,top1_agreement,0.33035715562956675,5376
0,1-6,2,representation_with_router_b,nestedness,0.6077008928571429,5376
0,1-6,2,representation_with_router_b,spearman,0.7390959433146885,5376
0,1-6,2,representation_with_router_b,top1_agreement,0.40178572280066355,5376
0,1-6,2,router_on_hidden_a,nestedness,0.9250372222491673,5376
0,1-6,2,router_on_hidden_a,spearman,0.8435248136520386,5376
0,1-6,2,router_on_hidden_a,top1_agreement,0.4780506065913609,5376
0,1-6,2,router_on_hidden_b,nestedness,0.9521949546677726,5376
0,1-6,2,router_on_hidden_b,spearman,0.8625382951327732,5376
0,1-6,2,router_on_hidden_b,top1_agreement,0.5377604450498309,5376
0,1-6,2,total,nestedness,0.7098214370863778,5376
0,1-6,2,total,spearman,0.6293682966913495,5376
0,1-6,2,total,top1_agreement,0.2529761961528233,5376
0,1-6,3,representation_with_router_a,nestedness,0.2793898901769093,5376
0,1-6,3,representation_with_router_a,spearman,0.6446499143327985,5376
0,1-6,3,representation_with_router_a,top1_agreement,0.2793898901769093,5376
0,1-6,3,representation_with_router_b,nestedness,0.5487661276544843,5376
0,1-6,3,representation_with_router_b,spearman,0.6644039324351719,5376
0,1-6,3,representation_with_router_b,top1_agreement,0.3331473299435207,5376
0,1-6,3,router_on_hidden_a,nestedness,0.8850446769169399,5376
0,1-6,3,router_on_hidden_a,spearman,0.7945489287376404,5376
0,1-6,3,router_on_hidden_a,top1_agreement,0.40997024944850374,5376
0,1-6,3,router_on_hidden_b,nestedness,0.9365699546677726,5376
0,1-6,3,router_on_hidden_b,spearman,0.8301185369491577,5376
0,1-6,3,router_on_hidden_b,top1_agreement,0.5399925793920245,5376
0,1-6,3,total,nestedness,0.6058407851627895,5376
0,1-6,3,total,spearman,0.5162487753799984,5376
0,1-6,3,total,top1_agreement,0.18489583900996617,5376
0,1-6,4,representation_with_router_a,nestedness,0.22935268708637782,5376
0,1-6,4,representation_with_router_a,spearman,0.5694144368171692,5376
0,1-6,4,representation_with_router_a,top1_agreement,0.22935268708637782,5376
0,1-6,4,representation_with_router_b,nestedness,0.5281498048986707,5376
0,1-6,4,representation_with_router_b,spearman,0.6230434860501971,5376
0,1-6,4,representation_with_router_b,top1_agreement,0.3320312627724239,5376
0,1-6,4,router_on_hidden_a,nestedness,0.8746279988970075,5376
0,1-6,4,router_on_hidden_a,spearman,0.7728146484919957,5376
0,1-6,4,router_on_hidden_a,top1_agreement,0.3768601289817265,5376
0,1-6,4,router_on_hidden_b,nestedness,0.9553571598870414,5376
0,1-6,4,router_on_hidden_b,spearman,0.8368830255099705,5376
0,1-6,4,router_on_hidden_b,top1_agreement,0.5600818736212594,5376
0,1-6,4,total,nestedness,0.5422247222491673,5376
0,1-6,4,total,spearman,0.45609581044742037,5376
0,1-6,4,total,top1_agreement,0.16145833900996617,5376
0,1-6,5,representation_with_router_a,nestedness,0.21056548399584635,5376
0,1-6,5,representation_with_router_a,spearman,0.5242418987410409,5376
0,1-6,5,representation_with_router_a,top1_agreement,0.21056548399584635,5376
0,1-6,5,representation_with_router_b,nestedness,0.5144779256411961,5376
0,1-6,5,representation_with_router_b,spearman,0.596139805657523,5376
0,1-6,5,representation_with_router_b,top1_agreement,0.3372395932674408,5376
0,1-6,5,router_on_hidden_a,nestedness,0.8536086423056466,5376
0,1-6,5,router_on_hidden_a,spearman,0.7511547548430306,5376
0,1-6,5,router_on_hidden_a,top1_agreement,0.35156250851494925,5376
0,1-6,5,router_on_hidden_b,nestedness,0.9486607398305621,5376
0,1-6,5,router_on_hidden_b,spearman,0.8255968264171055,5376
0,1-6,5,router_on_hidden_b,top1_agreement,0.5969122222491673,5376
0,1-6,5,total,nestedness,0.5275297846112933,5376
0,1-6,5,total,spearman,0.4152077053274427,5376
0,1-6,5,total,top1_agreement,0.16052827877657755,5376
0,1-6,6,representation_with_router_a,nestedness,0.18098958794559752,5376
0,1-6,6,representation_with_router_a,spearman,0.4849946882043566,5376
0,1-6,6,representation_with_router_a,top1_agreement,0.18098958794559752,5376
0,1-6,6,representation_with_router_b,nestedness,0.5142609221594674,5376
0,1-6,6,representation_with_router_b,spearman,0.5881754585674831,5376
0,1-6,6,representation_with_router_b,top1_agreement,0.3593750127724239,5376
0,1-6,6,router_on_hidden_a,nestedness,0.8165922931262425,5376
0,1-6,6,router_on_hidden_a,spearman,0.7504790425300598,5376
0,1-6,6,router_on_hidden_a,top1_agreement,0.34747024944850374,5376
0,1-6,6,router_on_hidden_b,nestedness,0.969122052192688,5376
0,1-6,6,router_on_hidden_b,spearman,0.8480369533811297,5376
0,1-6,6,router_on_hidden_b,top1_agreement,0.6527157851627895,5376
0,1-6,6,total,nestedness,0.5106026870863778,5376
0,1-6,6,total,spearman,0.4134184292384556,5376
0,1-6,6,total,top1_agreement,0.14415923293147767,5376
0,1-6,7,representation_with_router_a,nestedness,0.21930804210049765,5376
0,1-6,7,representation_with_router_a,spearman,0.5264434388705662,5376
0,1-6,7,representation_with_router_a,top1_agreement,0.21930804210049765,5376
0,1-6,7,representation_with_router_b,nestedness,0.5612289224352155,5376
0,1-6,7,representation_with_router_b,spearman,0.6406816925321307,5376
0,1-6,7,representation_with_router_b,top1_agreement,0.5085565618106297,5376
0,1-6,7,router_on_hidden_a,nestedness,0.8359375170298985,5376
0,1-6,7,router_on_hidden_a,spearman,0.7571076154708862,5376
0,1-6,7,router_on_hidden_a,top1_agreement,0.35100447280066355,5376
0,1-6,7,router_on_hidden_b,nestedness,0.9514509098870414,5376
0,1-6,7,router_on_hidden_b,spearman,0.8417732289859227,5376
0,1-6,7,router_on_hidden_b,top1_agreement,0.6534598299435207,5376
0,1-6,7,total,nestedness,0.5517113336494991,5376
0,1-6,7,total,spearman,0.43832847476005554,5376
0,1-6,7,total,top1_agreement,0.21168155329568045,5376
0,1-7,0,representation_with_router_a,nestedness,0.7970610346112933,5376
0,1-7,0,representation_with_router_a,spearman,0.96925801890237,5376
0,1-7,0,representation_with_router_a,top1_agreement,0.7970610346112933,5376
0,1-7,0,representation_with_router_b,nestedness,0.8828922424997602,5376
0,1-7,0,representation_with_router_b,spearman,0.9665772489139012,5376
0,1-7,0,representation_with_router_b,top1_agreement,0.8054315618106297,5376
0,1-7,0,router_on_hidden_a,nestedness,0.9440104365348816,5376
0,1-7,0,router_on_hidden_a,spearman,0.8488909772464207,5376
0,1-7,0,router_on_hidden_a,top1_agreement,0.45833334752491545,5376
0,1-7,0,router_on_hidden_b,nestedness,0.9464285799435207,5376
0,1-7,0,router_on_hidden_b,spearman,0.8426648463521685,5376
0,1-7,0,router_on_hidden_b,top1_agreement,0.47061013323920114,5376
0,1-7,0,total,nestedness,0.9252232398305621,5376
0,1-7,0,total,spearman,0.8271573867116656,5376
0,1-7,0,total,top1_agreement,0.43415179422923494,5376
0,1-7,1,representation_with_router_a,nestedness,0.45089286991528105,5376
0,1-7,1,representation_with_router_a,spearman,0.8152972800391061,5376
0,1-7,1,representation_with_router_a,top1_agreement,0.45089286991528105,5376
0,1-7,1,representation_with_router_b,nestedness,0.7013446007456098,5376
0,1-7,1,representation_with_router_b,spearman,0.8266354118074689,5376
0,1-7,1,representation_with_router_b,top1_agreement,0.4981399050780705,5376
0,1-7,1,router_on_hidden_a,nestedness,0.9551711508205959,5376
0,1-7,1,router_on_hidden_a,spearman,0.858199485710689,5376
0,1-7,1,router_on_hidden_a,top1_agreement,0.4475446513720921,5376
0,1-7,1,router_on_hidden_b,nestedness,0.9654018027441842,5376
0,1-7,1,router_on_hidden_b,spearman,0.8714947530201503,5376
0,1-7,1,router_on_hidden_b,top1_agreement,0.46744792801993235,5376
0,1-7,1,total,nestedness,0.8387276870863778,5376
0,1-7,1,total,spearman,0.7229311125619071,5376
0,1-7,1,total,top1_agreement,0.30208333900996615,5376
0,1-7,2,representation_with_router_a,nestedness,0.3264508971146175,5376
0,1-7,2,representation_with_router_a,spearman,0.725994450705392,5376
0,1-7,2,representation_with_router_a,top1_agreement,0.3264508971146175,5376
0,1-7,2,representation_with_router_b,nestedness,0.6299957633018494,5376
0,1-7,2,representation_with_router_b,spearman,0.7414341994694301,5376
0,1-7,2,representation_with_router_b,top1_agreement,0.404389888048172,5376
0,1-7,2,router_on_hidden_a,nestedness,0.9469866241727557,5376
0,1-7,2,router_on_hidden_a,spearman,0.8418128490447998,5376
0,1-7,2,router_on_hidden_a,top1_agreement,0.45833333900996615,5376
0,1-7,2,router_on_hidden_b,nestedness,0.9709821684019906,5376
0,1-7,2,router_on_hidden_b,spearman,0.864516658442361,5376
0,1-7,2,router_on_hidden_b,top1_agreement,0.5310639994485038,5376
0,1-7,2,total,nestedness,0.7459077409335545,5376
0,1-7,2,total,spearman,0.6299613884517125,5376
0,1-7,2,total,top1_agreement,0.2362351268529892,5376
0,1-7,3,representation_with_router_a,nestedness,0.28459822280066355,5376
0,1-7,3,representation_with_router_a,spearman,0.648078978061676,5376
0,1-7,3,representation_with_router_a,top1_agreement,0.28459822280066355,5376
0,1-7,3,representation_with_router_b,nestedness,0.5866815618106297,5376
0,1-7,3,representation_with_router_b,spearman,0.6724236607551575,5376
0,1-7,3,representation_with_router_b,top1_agreement,0.3489583432674408,5376
0,1-7,3,router_on_hidden_a,nestedness,0.9110863379069737,5376
0,1-7,3,router_on_hidden_a,spearman,0.7889747619628906,5376
0,1-7,3,router_on_hidden_a,top1_agreement,0.39415923612458365,5376
0,1-7,3,router_on_hidden_b,nestedness,0.9561012131827218,5376
0,1-7,3,router_on_hidden_b,spearman,0.8296753679003034,5376
0,1-7,3,router_on_hidden_b,top1_agreement,0.5375744274684361,5376
0,1-7,3,total,nestedness,0.6556919898305621,5376
0,1-7,3,total,spearman,0.5159286601202828,5376
0,1-7,3,total,top1_agreement,0.19903274093355453,5376
0,1-7,4,representation_with_router_a,nestedness,0.22786458900996617,5376
0,1-7,4,representation_with_router_a,spearman,0.5563228300639561,5376
0,1-7,4,representation_with_router_a,top1_agreement,0.22786458900996617,5376
0,1-7,4,representation_with_router_b,nestedness,0.5432344845363072,5376
0,1-7,4,representation_with_router_b,spearman,0.6109927381787982,5376
0,1-7,4,representation_with_router_b,top1_agreement,0.3203125170298985,5376
0,1-7,4,router_on_hidden_a,nestedness,0.8984375170298985,5376
0,1-7,4,router_on_hidden_a,spearman,0.7644696916852679,5376
0,1-7,4,router_on_hidden_a,top1_agreement,0.36272322705813814,5376
0,1-7,4,router_on_hidden_b,nestedness,0.9659598469734192,5376
0,1-7,4,router_on_hidden_b,spearman,0.8329099331583295,5376
0,1-7,4,router_on_hidden_b,top1_agreement,0.5652901956013271,5376
0,1-7,4,total,nestedness,0.5872395975249154,5376
0,1-7,4,total,spearman,0.44208218795912607,5376
0,1-7,4,total,top1_agreement,0.16052827877657755,5376
0,1-7,5,representation_with_router_a,nestedness,0.20889137472425187,5376
0,1-7,5,representation_with_router_a,spearman,0.5258980904306684,5376
0,1-7,5,representation_with_router_a,top1_agreement,0.20889137472425187,5376
0,1-7,5,representation_with_router_b,nestedness,0.5473267436027527,5376
0,1-7,5,representation_with_router_b,spearman,0.5954442364828927,5376
0,1-7,5,representation_with_router_b,top1_agreement,0.3597470351627895,5376
0,1-7,5,router_on_hidden_a,nestedness,0.8882068565913609,5376
0,1-7,5,router_on_hidden_a,spearman,0.7470513667379107,5376
0,1-7,5,router_on_hidden_a,top1_agreement,0.3441220351627895,5376
0,1-7,5,router_on_hidden_b,nestedness,0.9720982228006635,5376
0,1-7,5,router_on_hidden_b,spearman,0.8291501998901367,5376
0,1-7,5,router_on_hidden_b,top1_agreement,0.5998884184019906,5376
0,1-7,5,total,nestedness,0.5779389994485038,5376
0,1-7,5,total,spearman,0.4120363507952009,5376
0,1-7,5,total,top1_agreement,0.163132444024086,5376
0,1-7,6,representation_with_router_a,nestedness,0.17857143070016587,5376
0,1-7,6,representation_with_router_a,spearman,0.4908032587596348,5376
0,1-7,6,representation_with_router_a,top1_agreement,0.17857143070016587,5376
0,1-7,6,representation_with_router_b,nestedness,0.5534651534897941,5376
0,1-7,6,representation_with_router_b,spearman,0.5964899403708321,5376
0,1-7,6,representation_with_router_b,top1_agreement,0.36569941469601225,5376
0,1-7,6,router_on_hidden_a,nestedness,0.8463541865348816,5376
0,1-7,6,router_on_hidden_a,spearman,0.7425621237073626,5376
0,1-7,6,router_on_hidden_a,top1_agreement,0.33854167801993235,5376
