pair,metric_name,target,n,pearson,spearman,mean_metric,mean_target
2-6,nestedness,down_delta_loss,8,-0.37595972346678763,-0.2857142857142857,0.7540157257564484,0.28851846383795854
2-6,nestedness,mean_abs_delta_loss,8,-0.4162093034326919,-0.30952380952380953,0.7540157257564484,0.16066593632456802
2-6,spearman,up_delta_loss,8,-0.3423689176165624,-0.23809523809523808,0.6814305186271667,0.03281340881117752
2-6,spearman,down_delta_loss,8,-0.588162727180302,-0.5714285714285714,0.6814305186271667,0.28851846383795854
2-6,spearman,mean_abs_delta_loss,8,-0.5970443375386769,-0.5238095238095238,0.6814305186271667,0.16066593632456802
2-6,top1_agreement,up_delta_loss,8,-0.005560661602852994,-0.023809523809523808,0.4086366683717758,0.03281340881117752
2-6,top1_agreement,down_delta_loss,8,-0.730277291918088,-0.7142857142857143,0.4086366683717758,0.28851846383795854
2-6,top1_agreement,mean_abs_delta_loss,8,-0.6149696189621217,-0.5952380952380952,0.4086366683717758,0.16066593632456802
2-6,top_pair_overlap,up_delta_loss,8,0.3303946258827677,0.30885388194212554,0.06299449604403165,0.03281340881117752
2-6,top_pair_overlap,down_delta_loss,8,0.09598021032437126,0.03706246583305506,0.06299449604403165,0.28851846383795854
2-6,top_pair_overlap,mean_abs_delta_loss,8,0.18009804358899567,0.11118739749916519,0.06299449604403165,0.16066593632456802
2-7,coactivation_cosine,up_delta_loss,8,0.7459193780229325,0.8095238095238095,0.9250966022275761,0.06121116501116564
2-7,coactivation_cosine,down_delta_loss,8,0.3118611565612417,0.2619047619047619,0.9250966022275761,0.36940361547564704
2-7,coactivation_cosine,mean_abs_delta_loss,8,0.42365770618546406,0.47619047619047616,0.9250966022275761,0.21530739024340634
2-7,nestedness,up_delta_loss,8,-0.2824440262784251,-0.30952380952380953,0.7898344009641618,0.06121116501116564
2-7,nestedness,down_delta_loss,8,0.3644004108444334,0.5,0.7898344009641618,0.36940361547564704
2-7,nestedness,mean_abs_delta_loss,8,0.2790669968434736,0.19047619047619047,0.7898344009641618,0.21530739024340634
2-7,spearman,up_delta_loss,8,-0.278077744583712,-0.42857142857142855,0.6772090941667557,0.06121116501116564
2-7,spearman,down_delta_loss,8,0.25843529623681416,0.23809523809523808,0.6772090941667557,0.36940361547564704
2-7,spearman,mean_abs_delta_loss,8,0.1833630653075088,-0.023809523809523808,0.6772090941667557,0.21530739024340634
2-7,top1_agreement,up_delta_loss,8,-0.35342704344693404,-0.35714285714285715,0.40177796378968256,0.06121116501116564
2-7,top1_agreement,down_delta_loss,8,0.2348143760879148,0.4523809523809524,0.40177796378968256,0.36940361547564704
2-7,top1_agreement,mean_abs_delta_loss,8,0.14774651436135522,0.09523809523809523,0.40177796378968256,0.21530739024340634
2-7,top_pair_overlap,up_delta_loss,8,-0.008801250508570778,0.12858612496840993,0.04093567251461988,0.06121116501116564
2-7,top_pair_overlap,down_delta_loss,8,-0.8533788541526302,-0.9258200997725514,0.04093567251461988,0.36940361547564704
2-7,top_pair_overlap,mean_abs_delta_loss,8,-0.7789690218577408,-0.6943650748294136,0.04093567251461988,0.21530739024340634
2-8,coactivation_cosine,up_delta_loss,8,0.49827190777950464,0.2857142857142857,0.9250893154226849,0.09316132942007649
2-8,coactivation_cosine,down_delta_loss,8,0.08022667643141873,0.11904761904761904,0.9250893154226849,0.4228651182992118
2-8,coactivation_cosine,mean_abs_delta_loss,8,0.23247434431620764,0.23809523809523808,0.9250893154226849,0.2580132238596441
2-8,nestedness,up_delta_loss,8,-0.15944011816816767,-0.21428571428571427,0.8212803431919643,0.09316132942007649
2-8,nestedness,down_delta_loss,8,-0.28382163672190924,-0.07142857142857142,0.8212803431919643,0.4228651182992118
2-8,nestedness,mean_abs_delta_loss,8,-0.3224255557293131,-0.21428571428571427,0.8212803431919643,0.2580132238596441
2-8,spearman,up_delta_loss,8,-0.27771888065410766,-0.2857142857142857,0.6758374348282814,0.09316132942007649
2-8,spearman,down_delta_loss,8,-0.062289215353506844,0.14285714285714285,0.6758374348282814,0.4228651182992118
