seed,train_k,layer_id,metric_name,same_compute,fixed_step,fixed_minus_same
0,5,7,mean_pairwise_task_js,0.02870317699147425,0.038722586586157536,0.010019409594683285
0,5,7,normalized_mutual_information,0.019097875493858947,0.02658059110160242,0.0074827156077434745
0,6,0,expert_purity,0.16421234292328044,0.16515273644179895,0.0009403935185185175
0,6,0,mean_pairwise_task_js,0.0032066510400895454,0.0032748998357792214,6.824879568967596e-05
0,6,0,normalized_mutual_information,0.002122606126009491,0.002162856065172655,4.024993916316392e-05
0,6,1,expert_purity,0.17733134920634921,0.17820457175925927,0.0008732225529100579
0,6,1,mean_pairwise_task_js,0.006841967650656089,0.00703580588360541,0.0001938382329493213
0,6,1,normalized_mutual_information,0.004553400148069435,0.004671993235406654,0.00011859308733721922
0,6,2,expert_purity,0.19735346395502645,0.20289248511904762,0.005539021164021163
0,6,2,mean_pairwise_task_js,0.020322723042798956,0.020941962282208876,0.0006192392394099196
0,6,2,normalized_mutual_information,0.013377362700984101,0.013851917951062678,0.0004745552500785774
0,6,3,expert_purity,0.23460234788359788,0.23509321263227514,0.0004908647486772666
0,6,3,mean_pairwise_task_js,0.04354688530454186,0.044702027038135195,0.0011551417335933373
0,6,3,normalized_mutual_information,0.02924692984716094,0.029955394213963024,0.0007084643668020842
0,6,4,expert_purity,0.24912161044973544,0.24973648313492064,0.0006148726851852027
0,6,4,mean_pairwise_task_js,0.05614093151744784,0.06043820499624003,0.004297273478792191
0,6,4,normalized_mutual_information,0.03764009310642077,0.04060761075665046,0.0029675176502296924
0,6,5,expert_purity,0.2623026207010582,0.2523148148148148,-0.009987805886243373
0,6,5,mean_pairwise_task_js,0.058970109303041515,0.05809731608071266,-0.0008727932223288534
0,6,5,normalized_mutual_information,0.040568129199380895,0.03962723648504554,-0.0009408927143353535
0,6,6,expert_purity,0.23526372354497355,0.2384517609126984,0.0031880373677248552
0,6,6,mean_pairwise_task_js,0.041323403275041526,0.04655398673087848,0.0052305834558369554
0,6,6,normalized_mutual_information,0.0277703699174714,0.03103038023501951,0.00326001031754811
0,6,7,expert_purity,0.2113043568121693,0.21840381117724866,0.007099454365079361
0,6,7,mean_pairwise_task_js,0.02653880897275102,0.030516284232553037,0.003977475259802018
0,6,7,normalized_mutual_information,0.017877095274455808,0.020694749416565458,0.0028176541421096497
