seed,pair,metric_name,same_compute,fixed_step,fixed_minus_same
2,2-7,spearman,0.681678831577301,0.7037031650543213,0.022024333477020264
2,2-7,top1_agreement,0.4061802455357143,0.4128805493551587,0.00670030381944442
2,2-7,top_pair_overlap,0.1111111111111111,0.1111111111111111,0.0
2,2-8,coactivation_cosine,0.9310793274589152,0.915115520654647,-0.015963806804268232
2,2-8,nestedness,0.8221939329117064,0.8246353391617064,0.00244140625
2,2-8,spearman,0.676936686038971,0.7001527547836304,0.023216068744659424
2,2-8,top1_agreement,0.398956783234127,0.4029909164186508,0.004034133184523836
2,2-8,top_pair_overlap,0.05263157894736842,0.1111111111111111,0.05847953216374269
2,3-4,coactivation_cosine,0.9689048401325742,0.9747771299198501,0.005872289787275942
2,3-4,nestedness,0.6593179046792329,0.6810787140376984,0.02176080935846547
2,3-4,spearman,0.7634285688400269,0.7852495908737183,0.021821022033691406
2,3-4,top1_agreement,0.5154738653273809,0.5335984002976191,0.018124534970238138
2,3-4,top_pair_overlap,0.3333333333333333,0.25,-0.08333333333333331
2,3-5,coactivation_cosine,0.9665054235662291,0.9653575372589281,-0.0011478863073010048
2,3-5,nestedness,0.727756076388889,0.7355349909060847,0.007778914517195701
2,3-5,spearman,0.7659886479377747,0.775171160697937,0.009182512760162354
2,3-5,top1_agreement,0.5075489831349206,0.5089479476686508,0.0013989645337302292
2,3-5,top_pair_overlap,0.1111111111111111,0.05263157894736842,-0.05847953216374269
2,3-6,coactivation_cosine,0.9644710922955558,0.960482641663244,-0.003988450632311791
2,3-6,nestedness,0.7696462156911374,0.7674076140873017,-0.0022386016038357104
2,3-6,spearman,0.7546510696411133,0.755005419254303,0.00035434961318969727
2,3-6,top1_agreement,0.49539620535714285,0.48653738839285715,-0.008858816964285698
2,3-6,top_pair_overlap,0.17647058823529413,0.1111111111111111,-0.06535947712418302
2,3-7,coactivation_cosine,0.9628622033482913,0.9626903595496705,-0.00017184379862078547
2,3-7,nestedness,0.8028286727017194,0.8060916315310845,0.0032629588293651146
2,3-7,spearman,0.7455315589904785,0.7515271902084351,0.005995631217956543
2,3-7,top1_agreement,0.48554532490079366,0.47793433779761907,-0.0076109871031745935
2,3-7,top_pair_overlap,0.1111111111111111,0.1111111111111111,0.0
2,3-8,coactivation_cosine,0.9627159185103278,0.9610593358583868,-0.0016565826519410187
2,3-8,nestedness,0.8282593419312169,0.8337944878472222,0.005535145916005346
2,3-8,spearman,0.7359741926193237,0.7468996644020081,0.010925471782684326
2,3-8,top1_agreement,0.46544828869047616,0.46173192584325395,-0.00371636284722221
2,3-8,top_pair_overlap,0.05263157894736842,0.17647058823529413,0.12383900928792571
2,4-5,coactivation_cosine,0.9815619640471205,0.9818370506190867,0.0002750865719661766
2,4-5,nestedness,0.7261730375744048,0.7188769143725199,-0.007296123201884885
2,4-5,spearman,0.8187883496284485,0.811143696308136,-0.0076446533203125
2,4-5,top1_agreement,0.5753231956845238,0.5684640066964286,-0.006859188988095233
2,4-5,top_pair_overlap,0.3333333333333333,0.3333333333333333,0.0
2,4-6,coactivation_cosine,0.9808873521776508,0.979615256823984,-0.0012720953536667912
