pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
1-2,0,12,13.80746734457672,6.093119626322752,96768
1-2,0,13,14.26471560846561,6.078641699735449,96768
1-2,0,14,14.79987185846561,6.005890376984127,96768
1-2,0,15,15.400855654761905,6.1790054563492065,96768
1-2,0,16,16.034081514550266,6.164971891534392,96768
1-2,0,17,16.568597056878307,6.210296792328043,96768
1-2,0,18,17.24426463293651,6.186724950396825,96768
1-2,0,19,17.773788855820104,6.175491898148148,96768
1-2,0,20,18.300729580026456,6.21638351521164,96768
1-2,0,21,19.0068927744709,6.113105572089947,96768
1-2,0,22,19.710968501984127,6.067780671296297,96768
1-2,0,23,20.352471891534393,6.000082671957672,96768
1-2,0,24,21.060143849206348,5.893973214285714,96768
1-2,0,25,21.60568576388889,5.877428488756614,96768
1-2,0,26,22.46577380952381,5.6949818121693125,96768
1-2,0,27,23.263103505291006,5.579902447089947,96768
1-2,0,28,24.156394675925927,5.275876322751323,96768
1-2,0,29,25.073671048280424,5.018156828703703,96768
1-2,0,30,26.001281415343914,4.706969246031746,96768
1-2,0,31,27.305958581349206,4.053209738756614,96768
1-2,0,32,28.99342757936508,3.0065724206349205,96768
1-2,1,1,6.605417080026455,5.605417080026455,96768
1-2,1,2,8.080625826719576,6.34375,96768
1-2,1,3,9.07514880952381,6.645419973544974,96768
1-2,1,4,9.94983878968254,6.856398809523809,96768
1-2,1,5,10.648923197751323,6.9353401951058204,96768
1-2,1,6,11.105458416005291,6.848141947751323,96768
1-2,1,7,11.804201802248677,6.947100281084656,96768
1-2,1,8,12.35361896494709,7.0121631117724865,96768
1-2,1,9,12.818369708994709,6.997395833333333,96768
1-2,1,10,13.359664351851851,6.9020130621693125,96768
1-2,1,11,13.945581183862434,6.981109457671957,96768
1-2,1,12,14.505828373015873,6.968171296296297,96768
1-2,1,13,14.771629050925926,6.975208746693122,96768
1-2,1,14,15.196800595238095,6.876384755291006,96768
1-2,1,15,15.651558366402117,7.03166335978836,96768
1-2,1,16,16.248832258597883,6.941499255952381,96768
1-2,1,17,16.62292286706349,6.933707423941799,96768
1-2,1,18,17.132864169973544,6.938109705687831,96768
1-2,1,19,17.41312210648148,6.9717985284391535,96768
1-2,1,20,17.97987971230159,6.974361359126984,96768
